"{:calorie=>""Calorie Counter"", :kilojoule=>""Kilojoule Counter""}",,,,,,,,
Printable Diary forÿUnsraw,,,,,,,,
From:,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Show:,,,,,,,,
ÿFood Diary,,,,,,,,
ÿFood Notes,,,,,,,,
To:,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ÿExercise Diary,,,,,,,,
ÿExercise notes,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 1.13 container (13.5 oz (1"" slice) ea.)",304,5g,15g,35g,0mg,152mg,0g,0g
Snacks,,,,,,,,
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
"Kobbler - Granola Mix, 0.33 Cups",45,10g,0g,1g,3mg,133mg,7g,1g
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.75 scoop",245,5g,4g,47g,105mg,263mg,2g,2g
TOTAL:,"1,807",204g,45g,149g,123mg,"1,128mg",55g,53g
20-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
Dinner,,,,,,,,
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Lentils - Cooked, boiled, with salt, 0.75 cup",172,30g,1g,13g,0mg,353mg,3g,12g
Snacks,,,,,,,,
"Bread - Rye, toasted, 1 oz",80,15g,1g,3g,0mg,205mg,0g,2g
"Milk - Nonfat (fat free or skim), 1.5 cup",129,18g,1g,13g,7mg,191mg,0g,0g
TOTAL:,"1,701",235g,39g,115g,12mg,"1,469mg",41g,58g
21-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Dr. Praeger's - California Veggie Burger, 2 patty",220,42g,12g,14g,0mg,620mg,4g,10g
Snacks,,,,,,,,
"Kirkland Signature (Costco) - Smoked Salmon, 1 oz. (60g)",55,2g,3g,7g,20mg,330mg,2g,0g
"Blue Diamond Whole Natural Almonds - Almonds, 0.33 oz (24 nuts)",53,2g,5g,2g,0mg,0mg,0g,1g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
TOTAL:,"1,809",248g,58g,114g,25mg,"2,080mg",44g,59g
22-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
Dinner,,,,,,,,
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Lentils - Cooked, boiled, with salt, 1 cup",230,40g,1g,18g,0mg,471mg,4g,16g
Snacks,,,,,,,,
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Milk - Nonfat (fat free or skim), 1.5 cup",129,18g,1g,13g,7mg,191mg,0g,0g
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
TOTAL:,"1,935",262g,44g,124g,12mg,"1,813mg",43g,65g
23-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Snacks,,,,,,,,
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1 scoop",140,3g,2g,27g,60mg,150mg,1g,1g
TOTAL:,"1,659",202g,40g,117g,70mg,"1,146mg",33g,42g
24-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
Lunch,,,,,,,,
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
Dinner,,,,,,,,
"Lentils - Cooked, boiled, with salt, 1 cup",230,40g,1g,18g,0mg,471mg,4g,16g
"Hill Country Fare (Heb Brand) - Sardines In Lousiana Style Hot Sauce, 120 g",230,0g,15g,24g,65mg,190mg,0g,0g
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
Snacks,,,,,,,,
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
"Cheese - Parmesan, shredded, 0.5 tbsp",10,0g,1g,1g,2mg,42mg,0g,0g
TOTAL:,"1,962",252g,51g,128g,77mg,"1,716mg",42g,61g
25-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
Dinner,,,,,,,,
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Cheese - Feta, 0 oz",0,0g,0g,0g,0mg,0mg,0g,0g
"Redwood Hill Farm - Goat Milk Yogurt - Plain, 1 container (170g)",100,7g,5g,7g,30mg,80mg,7g,0g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
Snacks,,,,,,,,
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
TOTAL:,"1,762",223g,47g,108g,40mg,"1,358mg",46g,49g
26-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
Dinner,,,,,,,,
"Cheese - Feta, 2 oz",149,2g,12g,8g,50mg,632mg,2g,0g
"Redwood Hill Farm - Goat Milk Yogurt - Plain, 1 container (170g)",100,7g,5g,7g,30mg,80mg,7g,0g
Snacks,,,,,,,,
"Bread - Rye, toasted, 2.5 oz",201,38g,3g,7g,0mg,513mg,0g,5g
"Milk - Nonfat (fat free or skim), 2 cup",172,24g,1g,17g,10mg,255mg,0g,0g
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.5 scoop",210,5g,3g,41g,90mg,225mg,2g,2g
TOTAL:,"2,009",231g,56g,155g,185mg,"2,143mg",42g,43g
27-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Danon - Plain Nonfat Yogurt, 2.5 cup",275,40g,0g,28g,13mg,375mg,38g,0g
"Seeds - Flax Seeds, 4 tablespoons",220,11g,16g,8g,0mg,0mg,1g,28g
Lunch,,,,,,,,
"Tandoor's - Indian Naan Bread, 1 naan bread",260,40g,8g,7g,0mg,540mg,4g,2g
"Beans - Kidney, canned, 1 cup",210,37g,2g,13g,0mg,758mg,5g,11g
"Oil - Olive, 3 tablespoon",358,0g,41g,0g,0mg,1mg,0g,0g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
Snacks,,,,,,,,
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
TOTAL:,"1,998",244g,78g,81g,13mg,"2,287mg",70g,64g
28-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Seeds - Flax Seeds, 0 tablespoons",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
Snacks,,,,,,,,
"Bread - Rye, toasted, 2 oz",161,30g,2g,5g,0mg,410mg,0g,4g
"Publix Natural Peanut Butter - Peanut Butter, 0.5 Tbsp. (32g)",95,2g,4g,2g,0mg,21mg,1g,1g
"Milk - Nonfat (fat free or skim), 2 cup",172,24g,1g,17g,10mg,255mg,0g,0g
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
"Bread - Rye, toasted, 4 oz",321,60g,4g,11g,0mg,821mg,0g,7g
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.75 scoop",245,5g,4g,47g,105mg,263mg,2g,2g
TOTAL:,"2,257",288g,47g,165g,125mg,"2,335mg",34g,50g
29-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Jason's Deli - Bagel, 1 Bagel",211,42g,1g,0g,0mg,0mg,0g,1g
"Smucker's - Natural Peanut Butter Chunky, 1.5 tbsp",150,5g,12g,5g,0mg,68mg,1g,2g
Snacks,,,,,,,,
"Milk - Nonfat (fat free or skim), 1 cup",86,12g,0g,8g,5mg,127mg,0g,0g
TOTAL:,"1,624",214g,45g,88g,10mg,633mg,32g,39g
30-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
Dinner,,,,,,,,
"Jason's Deli - Bagel, 1 Bagel",211,42g,1g,0g,0mg,0mg,0g,1g
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Kin No Tsubu Niowanatto - Natto, 1.5 package",150,11g,6g,12g,0mg,375mg,1g,6g
"Cheese - Feta, 1 oz",75,1g,6g,4g,25mg,316mg,1g,0g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.75 scoop",245,5g,4g,47g,105mg,263mg,2g,2g
TOTAL:,"1,901",224g,49g,141g,135mg,"1,424mg",41g,49g
31-Jul-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 1 cup",311,54g,5g,13g,0mg,3mg,1g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Brunswick - Sardines In Spring Water/No Salt Added, 1 can",140,0g,7g,19g,100mg,200mg,0g,0g
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Kin No Tsubu Niowanatto - Natto, 0.75 package",75,5g,3g,6g,0mg,188mg,0g,3g
"Tyson - Canned Premium Chunk Chicken Breast/ 1 Point, 2 oz.",60,0g,1g,13g,30mg,200mg,0g,0g
"Jason's Deli - Bagel, 0.67 Bagel",141,28g,1g,0g,0mg,0mg,0g,1g
Snacks,,,,,,,,
"Publix Natural Peanut Butter - Peanut Butter, 0.67 Tbsp. (32g)",127,2g,5g,3g,0mg,28mg,1g,1g
TOTAL:,"1,763",200g,49g,119g,135mg,"1,086mg",38g,45g
1-Aug-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Cereals - Oats, regular and quick and instant, not fortified, dry (oatmeal, rolled oats), 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
Dinner,,,,,,,,
"Cabbage - Raw, 2 cup, chopped",43,10g,0g,3g,0mg,32mg,6g,4g
"Jason's Deli - Bagel, 0.75 Bagel",158,32g,1g,0g,0mg,0mg,0g,1g
"Shrimp - Cooked, moist heat, 6 oz",168,0g,2g,36g,332mg,381mg,0g,0g
"Veggie - Avocado, 2.0 oz",90,5g,0g,1g,0mg,4mg,0g,0g
TOTAL:,"1,325",148g,30g,102g,337mg,852mg,36g,33g
2-Aug-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Danon - Plain Nonfat Yogurt, 2 cup",220,32g,0g,22g,10mg,300mg,30g,0g
"Seeds - Flax Seeds, 4 tablespoons",220,11g,16g,8g,0mg,0mg,1g,28g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Lentils - Cooked, boiled, with salt, 2 cup",459,80g,2g,36g,0mg,942mg,7g,31g
"Oil - Olive, 1 tablespoon",119,0g,14g,0g,0mg,0mg,0g,0g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.5 scoop",210,5g,3g,41g,90mg,225mg,2g,2g
"Bread - Rye, toasted, 1 oz",80,15g,1g,3g,0mg,205mg,0g,2g
TOTAL:,"1,954",222g,55g,157g,100mg,"1,957mg",55g,77g
3-Aug-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Lettuce - Cos or romaine, raw, 4 leaf outer",19,4g,0g,1g,0mg,9mg,1g,2g
"Celery - Raw, 4 stalk, medium (7-1/2"" - 8"" long)",22,5g,0g,1g,0mg,128mg,3g,3g
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
Lunch,,,,,,,,
