"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
Dinner,,,,,,,,
"lentil soup, 1 serving",236,43g,1g,17g,0mg,621mg,7g,15g
"Kin No Tsubu Niowanatto - Natto, 1.5 package",150,11g,6g,12g,0mg,375mg,1g,6g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.63 oz. 14 halves",116,3g,12g,3g,0mg,0mg,0g,1g
"Blueberries - Raw, 0.67 cup",55,14g,0g,1g,0mg,1mg,10g,2g
TOTAL:,"1,868",240g,53g,124g,0mg,"1,702mg",29g,77g
25-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Generic - Turnip Greens, 3 cup",87,18g,0g,6g,0mg,126mg,3g,15g
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"lentil soup, 1 serving",236,43g,1g,17g,0mg,621mg,7g,15g
"Beirut - Tahini Sesame Paste, 1.33 Tbsp",140,3g,13g,4g,0mg,3mg,0g,2g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.63 oz. 14 halves",116,3g,12g,3g,0mg,0mg,0g,1g
TOTAL:,"1,778",212g,61g,116g,0mg,"1,352mg",14g,71g
26-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kale - Raw, 3 cup, chopped",101,20g,1g,7g,0mg,86mg,0g,4g
Lunch,,,,,,,,
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
Dinner,,,,,,,,
"lentil soup, 1 serving",236,43g,1g,17g,0mg,621mg,7g,15g
"Genisoy - Ultra Soy Protein Shake - Vanilla Flavor, 1 tbls or scoops",43,7g,2g,5g,0mg,53mg,5g,1g
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Beirut - Tahini Sesame Paste, 1 Tbsp",105,2g,10g,3g,0mg,3mg,0g,2g
Snacks,,,,,,,,
"Blueberries - Raw, 0.33 cup",28,7g,0g,0g,0mg,0mg,5g,1g
"Walnuts - Meijers - Walnuts, 0.33 oz. 14 halves",62,1g,6g,1g,0mg,0mg,0g,1g
TOTAL:,"1,879",238g,55g,131g,0mg,"1,444mg",25g,64g
27-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Glory Foods - Collard Greens (Raw), 2 cups",25,5g,0g,2g,0mg,15mg,0g,3g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"rice barley, 1/4 serving",64,12g,1g,2g,0mg,2mg,0g,1g
"Beer - Dos Equis Xx, 12 oz",130,9g,0g,0g,0mg,10mg,0g,0g
TOTAL:,"1,442",178g,35g,89g,0mg,635mg,4g,43g
28-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Glory Foods - Collard Greens (Raw), 2 cups",25,5g,0g,2g,0mg,15mg,0g,3g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"lentil soup, 1 serving",236,43g,1g,17g,0mg,621mg,7g,15g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Mlo - Natural Vegetable Protein Powder (Exact), 1.5 rounded tablespoons",60,0g,1g,13g,0mg,150mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1 Tbsp (12g)",60,4g,4g,2g,0mg,0mg,0g,4g
TOTAL:,"1,679",217g,40g,125g,0mg,"1,396mg",15g,63g
29-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Avocados - Raw, 0.5 cup, cubes",120,6g,11g,2g,0mg,5mg,0g,5g
"Kale - Raw, 3 cup, chopped",101,20g,1g,7g,0mg,86mg,0g,4g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Austin Beerworks - Pearl Snap Pils, 1 Bottle",159,0g,0g,0g,0mg,0mg,0g,0g
"Orowheat - Whole Grain 100% Whole Wheat Hamburger Buns 74 Grams, 1.33 bun",253,43g,5g,12g,0mg,507mg,5g,8g
"Good Seed - Hemp Burger, 1.33 burger",307,32g,13g,15g,0mg,667mg,0g,7g
"Bogie - Avocado Raw, 1 avocado",240,13g,22g,3g,0mg,0mg,0g,10g
TOTAL:,"2,004",209g,72g,113g,0mg,"1,834mg",12g,55g
30-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kale - Raw, 0.67 cup, chopped",22,4g,0g,1g,0mg,19mg,0g,1g
"Produce Oasis - Cilantro Fresh, 3 oz",15,3g,0g,3g,0mg,12mg,0g,3g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"lentil soup, 1 serving",236,43g,1g,17g,0mg,621mg,7g,15g
"rice barley, 1/8 serving",32,6g,0g,1g,0mg,1mg,0g,0g
"Beirut - Tahini Sesame Paste, 1.25 Tbsp",131,3g,12g,4g,0mg,3mg,0g,2g
"Mlo - Natural Vegetable Protein Powder (Exact), 1.5 rounded tablespoons",60,0g,1g,13g,0mg,150mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
Snacks,,,,,,,,
"Nuts - Almonds, 0.33 oz (23 whole kernels)",55,2g,5g,2g,0mg,0mg,0g,1g
TOTAL:,"1,785",212g,57g,125g,0mg,"1,394mg",12g,55g
31-Jul-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Generic - Turnip Greens, 3 cup",87,18g,0g,6g,0mg,126mg,3g,15g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Beirut - Tahini Sesame Paste, 1.25 Tbsp",131,3g,12g,4g,0mg,3mg,0g,2g
"Genisoy - Ultra Soy Protein Shake - Vanilla Flavor, 1 tbls or scoops",43,7g,2g,5g,0mg,53mg,5g,1g
"Generic Raw - Pear, 1 medium",52,12g,0g,1g,0mg,0mg,16g,6g
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
TOTAL:,"1,831",240g,49g,125g,0mg,945mg,40g,84g
1-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kale - Raw, 3 cup, chopped",101,20g,1g,7g,0mg,86mg,0g,4g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"rice buck 2, 1 serving",208,49g,2g,5g,0mg,3mg,0g,3g
Dinner,,,,,,,,
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
"Kin No Tsubu Niowanatto - Natto, 1.67 package",167,12g,7g,13g,0mg,417mg,1g,7g
"Orange - Medium 2-3/8"" Dia 96g, 1.5 whole peeled",68,17g,0g,2g,0mg,0mg,14g,5g
Snacks,,,,,,,,
"Blueberries - Raw, 0.5 cup",41,11g,0g,1g,0mg,1mg,7g,2g
TOTAL:,"1,733",249g,40g,116g,0mg,"1,158mg",33g,75g
2-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Generic - Turnip Greens, 3 cup",87,18g,0g,6g,0mg,126mg,3g,15g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"rice barley, 1 serving",255,47g,4g,6g,0mg,10mg,1g,4g
Dinner,,,,,,,,
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
"Beirut - Tahini Sesame Paste, 1.25 Tbsp",131,3g,12g,4g,0mg,3mg,0g,2g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Mlo - Natural Vegetable Protein Powder (Exact), 1.5 rounded tablespoons",60,0g,1g,13g,0mg,150mg,0g,0g
Snacks,,,,,,,,
"Blueberries - Raw, 0.67 cup",55,14g,0g,1g,0mg,1mg,10g,2g
TOTAL:,"1,811",235g,47g,124g,0mg,943mg,29g,79g
3-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Glory Foods - Collard Greens (Raw), 2 cups",25,5g,0g,2g,0mg,15mg,0g,3g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Nutiva Organic Hemp Protein - Hemp Powder, 2 tablespoons (30g)",60,4g,2g,8g,0mg,8mg,1g,3g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"rice buck 2, 1 serving",208,49g,2g,5g,0mg,3mg,0g,3g
Dinner,,,,,,,,
"Beirut - Tahini Sesame Paste, 1.25 Tbsp",131,3g,12g,4g,0mg,3mg,0g,2g
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
"Apples - Raw, with skin, 1 medium (2-3/4"" dia) (approx 3 per lb)",72,19g,0g,0g,0mg,1mg,14g,3g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
"Genisoy - Ultra Soy Protein Shake - Vanilla Flavor, 1 tbls or scoops",43,7g,2g,5g,0mg,53mg,5g,1g
TOTAL:,"1,743",240g,49g,115g,0mg,788mg,31g,71g
4-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Produce Oasis - Cilantro Fresh, 3 oz",15,3g,0g,3g,0mg,12mg,0g,3g
Lunch,,,,,,,,
"rice buck 2, 1 serving",208,49g,2g,5g,0mg,3mg,0g,3g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Apples - Raw, with skin, 1 medium (2-3/4"" dia) (approx 3 per lb)",72,19g,0g,0g,0mg,1mg,14g,3g
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
"Navitas Naturals - Raw Hemp Protein Powder, 2.0 Tbsp",80,4g,2g,11g,0mg,0mg,0g,3g
"Beirut - Tahini Sesame Paste, 1.67 Tbsp",175,3g,16g,5g,0mg,4mg,0g,3g
TOTAL:,"1,852",237g,55g,126g,0mg,809mg,30g,65g
5-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kale - Raw, 3 cup, chopped",101,20g,1g,7g,0mg,86mg,0g,4g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Korean - Korean Tofu, 0.25 container (15 oz ea.)",88,3g,5g,9g,0mg,6mg,0g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"rice buck 2, 1 serving",208,49g,2g,5g,0mg,3mg,0g,3g
Dinner,,,,,,,,
"Navitas Naturals - Raw Hemp Protein Powder, 2.0 Tbsp",80,4g,2g,11g,0mg,0mg,0g,3g
"pinto soup, 1 serving",214,42g,0g,11g,0mg,82mg,8g,20g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",40,7g,0g,4g,0mg,2mg,0g,2g
"Mlo - Natural Vegetable Protein Powder (Exact), 1 rounded tablespoons",40,0g,1g,9g,0mg,100mg,0g,0g
"Beirut - Tahini Sesame Paste, 1.25 Tbsp",131,3g,12g,4g,0mg,3mg,0g,2g
"Generic Raw - Pear, 1.67 medium",87,20g,0g,2g,0mg,0mg,27g,10g
TOTAL:,"1,875",248g,52g,129g,0mg,852mg,43g,71g
6-Aug-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Twinlab - Vege Fuel soy protein, 1 scoops",65,0g,1g,15g,0mg,250mg,0g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
